attention_score,news_total,blog_total,policy_total,twitter_total,facebook_total,mendeley_total,fk_id_crp,fk_id_phases,fk_id_altmetrics_info
3,0,0,0,3,0,1,5,77,1966
5,0,0,0,11,0,14,5,77,1967
1,0,0,0,1,0,1,5,77,1968
1,0,0,0,1,0,7,5,77,1969
2,0,0,0,2,0,2,5,77,1970
2,0,0,0,2,0,12,5,77,1971
1,0,0,0,1,0,15,5,77,1972
2,0,0,0,2,0,8,5,77,1973
0,0,0,0,0,0,0,5,77,1974
1,0,0,0,1,0,7,5,77,1975
2,0,0,0,3,0,6,5,77,1976
2,0,0,0,2,0,11,5,77,1977
2,0,0,0,3,0,1,5,77,1978
2,0,0,0,3,0,17,5,77,1979
6,0,0,0,10,0,27,5,77,1980
5,0,0,0,8,0,25,5,77,1981
0,0,0,0,0,0,0,5,77,1982
0,0,0,0,0,0,0,5,77,1983
5,0,0,0,7,0,17,5,77,1984
6,0,0,0,8,0,19,5,77,1985
0,0,0,0,0,0,0,5,77,1986
0,0,0,0,0,0,0,5,77,1987
0,0,0,0,0,0,0,5,77,1988
0,0,0,0,0,0,0,5,77,1989
0,0,0,0,0,0,0,5,77,1990
2,0,0,0,4,0,40,5,77,1991
0,0,0,0,0,0,0,5,77,1992
0,0,0,0,0,0,0,5,77,1993
1,0,0,0,1,0,19,5,77,1994
1,0,0,0,4,0,69,5,77,1995
2,0,0,0,2,0,15,5,77,1996
0,0,0,0,0,0,0,5,77,1997
3,0,0,0,4,0,0,5,77,1998
4,0,0,0,6,0,11,5,77,1999
5,0,0,0,6,0,8,5,77,2000
1,0,0,0,4,0,8,5,77,2001
7,0,0,0,10,0,27,5,77,2002
1,0,0,0,1,0,18,5,77,2003
0,0,0,0,0,0,0,5,77,2004
5,0,0,0,9,0,19,5,77,2005
1,0,0,0,1,0,9,5,77,2006
1,0,0,0,2,0,13,5,77,2007
0,0,0,0,0,0,0,5,77,2008
1,0,0,0,1,0,3,5,77,2009
2,0,0,0,3,0,14,5,77,2010
0,0,0,0,0,0,0,5,77,2011
4,0,0,0,9,0,7,5,77,2012
1,0,0,0,1,0,9,5,77,2013
1,0,0,0,2,0,18,5,77,2014
0,0,0,0,0,0,0,5,77,2015
20,0,1,0,16,0,26,5,77,2016
1,0,0,0,1,0,1,5,77,2017
3,0,0,0,5,0,40,5,77,2018
3,0,0,0,3,0,14,5,77,2019
14,0,1,0,9,0,53,5,77,2020
4,0,0,1,1,0,20,5,77,2021
4,0,0,0,8,0,9,5,77,2022
17,1,0,0,14,0,58,5,77,2023
177,8,4,0,120,0,57,5,77,2024
20,0,1,0,16,1,9,5,77,2025
14,0,1,0,8,0,12,5,77,2026
1,0,0,0,1,0,40,5,77,2027
0,0,0,0,0,0,0,5,77,2028
35,0,5,0,9,0,47,5,77,2029
1,0,0,0,2,0,16,5,77,2030
35,0,3,0,23,1,39,5,77,2031
18,0,2,0,7,1,17,5,77,2032
1,0,0,0,1,0,7,5,77,2033
8,0,1,0,1,0,6,5,77,2034
1,0,0,0,1,0,25,5,77,2035
0,0,0,0,0,0,0,5,77,2036
1,0,0,0,1,0,2,5,77,2037
3,0,0,0,3,0,16,5,77,2038
0,0,0,0,0,0,0,5,77,2039
0,0,0,0,0,0,0,5,77,2040
17,0,2,0,6,0,30,5,77,2041
0,0,0,0,0,0,0,5,77,2042
1,0,0,0,2,0,7,5,77,2043
16,0,2,0,5,0,15,5,77,2044
7,0,0,0,15,0,36,5,77,2045
98,0,8,0,85,0,77,5,77,2046
21,0,3,0,5,0,36,5,77,2047
12,0,1,0,3,0,30,5,77,2048
1,0,0,0,1,0,96,5,77,2049
2,0,0,0,3,0,12,5,77,2050
1,0,0,0,1,0,17,5,77,2051
5,0,0,0,9,0,28,5,77,2052
3,0,0,0,5,0,16,5,77,2053
1,0,0,0,3,0,4,5,77,2054
1,0,0,0,1,0,11,5,77,2055
15,0,1,0,13,0,38,5,77,2056
2,0,0,0,3,0,8,5,77,2057
1,0,0,0,2,0,26,5,77,2058
1,0,0,0,1,0,17,5,77,2059
36,1,2,0,21,0,13,5,77,2060
2,0,0,0,2,0,44,5,77,2061
1,0,0,0,2,0,13,5,77,2062
25,1,2,0,10,0,25,5,77,2063
4,0,0,0,6,0,16,5,77,2064
1,0,0,0,1,0,14,5,77,2065
40,3,1,0,16,0,38,5,77,2066
20,1,2,0,1,0,42,5,77,2067
1,0,0,0,2,0,19,5,77,2068
1,0,0,0,2,0,11,5,77,2069
1,0,0,0,1,0,16,5,77,2070
1,0,0,0,1,0,9,5,77,2071
3,0,0,0,4,0,56,5,77,2072
0,0,0,0,0,0,0,5,77,2073
3,0,0,0,5,0,3,5,77,2074
1,0,0,0,2,0,13,5,77,2075
0,0,0,0,0,0,0,5,77,2076
18,0,1,0,15,2,64,5,77,2077
14,0,2,0,2,0,7,5,77,2078
2,0,0,0,4,0,38,5,77,2079
1,0,0,0,1,0,55,5,77,2080
1,0,0,0,1,0,29,5,77,2081
5,0,0,0,8,0,27,5,77,2082
9,0,0,0,15,0,70,5,77,2083
2,0,0,0,6,0,10,5,77,2084
8,0,1,0,2,0,26,5,77,2085
1,0,0,0,2,0,17,5,77,2086
1,0,0,0,2,0,7,5,77,2087
0,0,0,0,0,0,0,5,71,4411
16,1,1,0,3,0,27,5,71,4412
2,0,0,0,4,0,77,5,71,4413
2,0,0,0,4,0,77,5,71,4414
56,3,4,2,9,0,277,5,71,4415
29,1,2,1,10,0,107,5,71,4416
8,0,0,1,3,0,75,5,71,4417
1,0,0,0,3,0,35,5,71,4418
330,39,1,1,9,0,45,5,71,4419
0,0,0,0,0,0,0,5,71,4420
13,0,1,1,4,0,194,5,71,4421
20,1,2,0,1,0,32,5,71,4422
1,0,0,0,1,0,4,5,71,4423
1,0,0,0,3,0,5,5,71,4424
0,0,0,0,0,0,0,5,71,4425
1,0,0,0,2,0,52,5,71,4426
27,1,1,0,21,0,43,5,71,4427
2,0,0,0,4,0,32,5,71,4428
2,0,0,0,3,0,59,5,71,4429
1,0,0,0,1,0,41,5,71,4430
1,0,0,0,1,0,16,5,71,4431
0,0,0,0,0,0,0,5,71,4432
9,0,0,0,16,0,45,5,71,4433
0,0,0,0,0,0,0,5,71,4434
13,0,2,0,1,0,16,5,71,4435
1,0,0,0,1,0,29,5,71,4436
0,0,0,0,0,0,0,5,71,4437
1,0,0,0,1,0,13,5,71,4438
17,1,1,0,4,0,31,5,71,4439
0,0,0,0,0,0,0,5,71,4440
1,0,0,0,2,0,16,5,71,4441
16,0,2,0,1,0,24,5,71,4442
0,0,0,0,0,0,0,5,71,4443
0,0,0,0,0,0,0,5,71,4444
3,0,0,0,5,0,29,5,71,4445
2,0,0,0,5,0,35,5,71,4446
32,1,3,0,14,0,64,5,71,4447
20,1,2,0,2,0,53,5,71,4448
1,0,0,0,1,0,9,5,71,4449
2,0,0,0,3,0,7,5,71,4450
1,0,0,0,1,0,13,5,71,4451
2,0,0,0,3,0,26,5,71,4452
0,0,0,0,0,0,0,5,71,4453
10,0,1,0,1,0,47,5,71,4454
1,0,0,0,2,0,40,5,71,4455
1,0,0,0,2,0,18,5,71,4456
1,0,0,0,2,0,8,5,71,4457
1,0,0,0,3,0,16,5,71,4458
19,1,1,0,10,0,51,5,71,4459
5,0,0,0,6,0,33,5,71,4460
20,1,2,0,1,0,20,5,71,4461
1,0,0,0,1,0,22,5,71,4462
1,0,0,0,2,0,21,5,71,4463
1,0,0,0,3,0,32,5,71,4464
14,0,2,0,4,0,35,5,71,4465
1,0,0,0,1,0,11,5,71,4466
2,0,0,0,4,0,25,5,71,4467
1,0,0,0,2,0,7,5,71,4468
0,0,0,0,0,0,0,5,71,4469
0,0,0,0,0,0,0,5,71,4470
0,0,0,0,0,0,0,5,71,4471
0,0,0,0,0,0,0,5,71,4472
1,0,0,0,1,0,17,5,71,4473
13,0,2,0,2,0,29,5,71,4474
19,1,1,0,8,0,19,5,71,4475
6,0,0,0,9,0,87,5,71,4476
0,0,0,0,0,0,0,5,71,4477
0,0,0,0,0,0,0,5,71,4478
0,0,0,0,0,0,0,5,71,4479
0,0,0,0,0,0,0,5,71,4480
1,0,0,0,1,0,16,5,71,4481
2,0,0,0,3,0,37,5,71,4482
0,0,0,0,0,0,0,5,71,4483
8,0,1,0,1,0,14,5,71,4484
1,0,0,0,2,0,16,5,71,4485
1,0,0,0,1,0,18,5,71,4486
1,0,0,0,1,0,15,5,71,4487
61,4,3,0,15,0,113,5,71,4488
0,0,0,0,0,0,0,5,71,4489
20,1,2,0,2,1,50,5,71,4490
1,0,0,0,2,0,28,5,71,4491
20,1,2,0,1,0,73,5,71,4492
5,0,0,1,4,0,70,5,71,4493
0,0,0,0,0,0,0,5,71,4494
5,0,0,0,10,0,40,5,71,4495
25,0,3,1,6,0,117,5,71,4496
0,0,0,0,0,0,0,5,71,4497
3,0,0,0,5,0,51,5,71,4498
2,0,0,0,4,0,67,5,71,4499
1,0,0,0,1,0,61,5,71,4500
1,0,0,0,2,0,44,5,71,4501
0,0,0,0,0,0,0,5,71,4502
2,0,0,0,3,0,57,5,71,4503
175,0,2,2,267,3,773,5,71,4504
20,0,3,0,2,0,144,5,71,4505
93,2,1,0,115,1,331,5,71,4506
1,0,0,0,1,0,71,9,91,768
4,0,0,0,5,0,155,9,91,769
1,0,0,0,1,0,79,9,91,770
7,0,0,0,9,0,80,9,91,771
34,3,0,1,11,1,168,9,91,772
1,0,0,0,1,0,35,9,91,773
9,0,0,0,8,0,22,9,91,774
75,0,0,1,125,0,199,9,91,775
3,0,0,0,4,1,37,9,91,776
5,0,0,0,4,0,14,9,91,777
0,0,0,0,0,0,0,9,91,778
15,0,1,0,11,1,7,9,91,779
24,0,3,0,2,1,32,9,91,780
0,0,0,0,0,0,0,9,91,781
771,38,14,5,586,5,469,9,91,782
16,0,1,0,10,2,29,9,91,783
26,0,1,0,24,0,140,9,91,784
52,0,1,0,59,1,129,9,91,785
4,0,0,0,7,0,41,9,91,786
1,0,0,0,0,0,20,9,91,787
0,0,0,0,0,0,0,9,91,788
7,0,0,0,10,0,22,9,91,789
85,1,3,0,102,1,294,9,91,790
27,1,1,0,18,0,67,9,91,791
353,31,7,0,90,4,129,9,91,792
4,0,0,0,5,0,25,9,91,793
3,0,0,0,4,1,32,9,91,794
6,0,0,0,9,0,58,9,91,795
18,0,2,0,5,0,94,9,91,796
1,0,0,0,2,0,40,9,91,797
1,0,0,0,1,0,46,9,91,798
2,0,0,0,3,0,29,9,91,799
18,0,1,0,16,0,17,9,91,800
2,0,0,0,3,0,54,9,91,801
23,0,2,0,16,0,32,9,91,802
5,0,0,0,8,1,42,9,91,803
1,0,0,0,1,0,23,9,91,804
0,0,0,0,0,0,0,9,91,805
2,0,0,0,3,0,62,9,91,806
4,0,0,0,5,0,50,9,91,807
0,0,0,0,0,0,0,9,91,808
23,0,1,0,23,0,255,9,91,809
0,0,0,0,0,0,0,9,91,810
6,0,0,1,4,1,38,9,91,811
24,0,2,0,16,0,54,9,91,812
22,0,1,1,15,1,38,9,91,813
107,9,3,0,44,1,73,9,91,814
4,0,0,0,6,0,66,9,91,815
1,0,0,0,2,0,5,9,91,816
1,0,0,0,1,0,40,9,91,817
2,0,0,0,3,0,83,9,91,818
36,0,1,0,41,0,49,9,91,819
1,0,0,0,0,0,9,9,91,820
43,1,3,2,20,1,117,9,91,821
1,0,0,0,1,0,24,9,91,822
3,0,0,0,1,0,9,9,91,823
5,0,0,0,8,0,29,9,91,824
13,0,1,0,6,0,39,9,91,825
9,0,0,0,13,1,55,9,91,826
9,0,1,0,2,0,45,9,91,827
3,0,0,0,4,0,21,9,91,828
61,3,0,0,61,1,92,9,91,829
0,0,0,0,0,0,0,9,91,830
3,0,0,0,4,0,5,9,91,831
49,0,0,0,78,1,177,9,91,832
7,0,0,0,11,2,100,9,91,833
5,0,0,0,9,0,40,9,91,834
14,0,0,0,19,0,54,9,91,835
0,0,0,0,0,0,0,9,91,836
5,0,0,0,8,0,52,9,91,837
1,0,0,0,1,0,43,9,91,838
86,3,3,0,51,2,143,9,91,839
0,0,0,0,0,0,0,9,91,840
3,0,0,0,4,0,21,9,91,841
0,0,0,0,0,0,0,9,91,842
41,0,1,0,44,2,129,9,91,843
3,0,0,0,4,0,28,9,91,844
2,0,0,0,3,0,43,9,91,845
1992,200,15,2,418,7,182,9,91,846
3,0,0,0,0,0,51,9,91,847
4,0,0,0,3,0,17,9,91,848
20,0,1,0,21,3,46,9,91,849
58,0,0,1,97,2,194,9,91,850
20,0,1,2,8,0,83,9,91,851
13,0,1,0,8,0,39,9,91,852
11,0,0,1,14,0,76,9,91,853
15,0,1,0,10,0,91,9,91,854
2,0,0,0,4,0,62,9,91,855
7,0,0,0,13,0,65,9,91,856
2,0,0,0,2,0,11,9,91,857
26,2,1,0,6,2,59,9,91,858
4,0,0,0,5,0,398,9,91,859
0,0,0,0,0,0,0,9,91,860
31,0,1,0,38,1,184,9,91,861
20,0,1,0,20,0,55,9,91,862
26,0,2,0,18,1,44,9,91,863
0,0,0,0,0,0,0,9,91,864
1,0,0,0,2,0,96,9,91,865
4,0,0,0,4,0,26,9,91,866
11,0,1,1,1,1,74,9,91,867
0,0,0,0,0,0,0,9,91,868
20,0,1,0,16,1,72,9,91,869
15,0,1,0,12,1,31,9,91,870
3,0,0,0,3,0,35,9,91,871
69,4,1,0,40,6,85,9,91,872
18,0,2,0,7,1,39,9,91,873
20,1,1,0,7,1,68,9,91,874
11,0,0,0,15,0,29,9,91,875
3,0,0,0,3,0,67,9,91,876
18,0,2,0,3,1,34,9,91,877
0,0,0,0,0,0,0,9,91,878
5,0,0,0,9,1,74,9,91,879
0,0,0,0,0,0,0,9,91,880
27,0,1,0,26,4,87,9,91,881
1,0,0,0,2,0,122,9,91,882
39,0,2,1,32,1,142,9,91,883
16,1,0,0,5,0,50,9,91,884
50,3,3,0,10,1,54,9,91,885
40,0,0,0,56,0,55,9,91,886
3,0,0,1,0,0,158,9,91,887
0,0,0,0,0,0,0,9,91,888
60,0,1,1,80,4,86,9,91,889
3,0,0,0,4,0,67,9,91,890
187,10,3,0,151,12,620,9,91,891
2,0,0,0,1,1,12,9,91,892
3,0,0,0,3,0,38,9,91,893
2,0,0,0,4,0,19,9,91,894
1,0,0,0,1,0,76,9,91,895
52,1,0,1,56,3,135,9,91,896
36,0,2,0,33,0,186,9,91,897
1,0,0,0,0,0,10,9,91,898
14,0,1,0,9,0,104,9,91,899
17,0,0,0,24,2,18,9,91,900
1,0,0,0,0,1,19,9,91,901
0,0,0,0,0,0,0,9,91,902
191,6,3,1,167,1,135,9,91,903
22,0,2,0,14,0,22,9,91,904
18,0,0,0,30,0,63,9,91,905
0,0,0,0,0,0,0,9,91,906
8,0,0,0,11,0,37,9,91,907
11,0,2,0,0,0,27,9,91,908
1,0,0,0,2,0,13,9,91,909
0,0,0,0,0,0,0,9,91,910
9,0,0,0,14,1,19,9,91,911
4,0,0,0,1,0,34,9,91,912
13,0,1,0,8,0,78,9,91,913
12,0,0,0,18,2,87,9,91,914
4,0,0,0,6,0,10,9,91,915
9,0,0,0,13,0,22,9,91,916
3,0,0,1,0,0,30,9,91,917
0,0,0,0,0,0,0,9,91,918
13,1,1,0,0,0,6,9,91,919
4,0,0,0,6,0,60,9,91,920
0,0,0,0,0,0,0,9,91,921
13,0,0,0,18,1,31,9,91,922
37,1,1,0,28,4,65,9,91,923
6,0,1,0,0,0,35,9,91,924
3,0,0,0,3,0,132,9,91,925
17,0,2,0,8,0,32,9,91,926
0,0,0,0,0,0,0,9,91,927
16,0,1,0,13,0,80,9,91,928
309,15,4,3,222,2,439,9,91,929
32,1,0,0,37,2,84,9,91,930
3,0,0,0,5,0,51,9,91,931
1,0,0,0,1,0,25,9,91,932
0,0,0,0,0,0,0,9,91,933
2,0,0,0,2,0,36,9,91,934
6,0,0,0,10,0,82,9,91,935
2,0,0,0,3,0,43,9,91,936
20,0,0,0,31,1,106,9,91,937
40,3,1,0,18,0,137,9,91,938
0,0,0,0,0,0,0,9,91,939
35,0,1,0,31,3,85,9,91,940
23,0,1,0,20,0,43,9,91,941
5,0,0,0,3,0,39,9,91,942
0,0,0,0,0,0,0,9,91,943
5,0,0,0,7,0,122,9,91,944
3,0,0,0,3,0,31,9,91,945
34,2,0,0,24,0,53,9,91,946
17,0,1,0,15,0,64,9,91,947
4,0,0,0,5,0,38,9,91,948
3,0,0,1,0,0,41,9,91,949
1,0,0,0,2,0,0,9,91,950
20,0,1,0,13,1,49,9,91,951
24,1,1,2,5,1,50,9,91,952
17,0,1,0,16,1,99,9,91,953
2,0,0,0,5,0,0,9,91,954
1,0,0,0,2,0,0,9,91,955
0,0,0,0,0,0,0,9,94,2088
0,0,0,0,0,0,0,9,94,2089
17,0,0,0,24,0,21,9,94,2090
0,0,0,0,0,0,0,9,94,2091
0,0,0,0,0,0,0,9,94,2092
1,0,0,0,1,0,95,9,94,2093
4,0,0,0,5,0,50,9,94,2094
325,23,6,1,179,3,357,9,94,2095
1,0,0,0,3,0,19,9,94,2096
8,0,0,0,13,0,11,9,94,2097
8,0,0,0,9,0,17,9,94,2098
0,0,0,0,0,0,0,9,94,2099
0,0,0,0,0,0,0,9,94,2100
2,0,0,0,2,0,16,9,94,2101
12,0,0,0,16,0,34,9,94,2102
59,7,1,0,9,0,56,9,94,2103
4,0,0,0,5,0,12,9,94,2104
1,0,0,0,1,0,8,9,94,2105
24,0,2,0,16,0,54,9,94,2106
5,0,0,0,8,0,92,9,94,2107
0,0,0,0,0,0,0,9,94,2108
9,0,0,0,11,0,101,9,94,2109
0,0,0,0,0,0,0,9,94,2110
1,0,0,0,1,0,9,9,94,2111
0,0,0,0,0,0,0,9,94,2112
43,0,0,0,51,0,30,9,94,2113
0,0,0,0,0,0,0,9,94,2114
1,0,0,0,1,0,11,9,94,2115
0,0,0,0,0,0,0,9,94,2116
3,0,0,0,4,0,5,9,94,2117
1,0,0,0,1,0,8,9,94,2118
1,0,0,0,0,0,24,9,94,2119
29,4,0,0,1,2,11,9,94,2120
0,0,0,0,0,0,0,9,94,2121
23,0,0,0,39,0,119,9,94,2122
0,0,0,0,0,0,0,9,94,2123
72,5,2,0,30,0,80,9,94,2124
5,0,0,0,7,0,8,9,94,2125
4,0,0,0,6,0,30,9,94,2126
104,8,1,0,56,0,77,9,94,2127
2,0,0,0,2,0,41,9,94,2128
8,0,0,0,14,0,24,9,94,2129
0,0,0,0,0,0,0,9,94,2130
75,0,0,0,99,2,101,9,94,2131
0,0,0,0,0,0,0,9,94,2132
0,0,0,0,0,0,0,9,94,2133
5,0,0,0,8,0,10,9,94,2134
0,0,0,0,0,0,0,9,94,2135
23,0,0,0,34,0,54,9,94,2136
13,0,1,0,6,0,39,9,94,2137
22,0,2,0,10,0,33,9,94,2138
8,0,0,1,6,0,67,9,94,2139
12,0,1,0,5,1,10,9,94,2140
0,0,0,0,0,0,0,9,94,2141
7,0,0,0,10,0,131,9,94,2142
14,0,1,0,3,0,19,9,94,2143
0,0,0,0,0,0,0,9,94,2144
8,0,0,0,6,2,28,9,94,2145
0,0,0,0,0,0,0,9,94,2146
0,0,0,0,0,0,0,9,94,2147
0,0,0,0,0,0,0,9,94,2148
1,0,0,0,1,0,61,9,94,2149
0,0,0,0,0,0,0,9,94,2150
27,0,1,0,33,0,26,9,94,2151
4,0,0,0,7,0,55,9,94,2152
7,0,0,0,9,0,80,9,94,2153
2,0,0,0,3,0,27,9,94,2154
101,6,2,0,72,1,102,9,94,2155
0,0,0,0,0,0,0,9,94,2156
4,0,0,0,7,0,53,9,94,2157
0,0,0,0,0,0,0,9,94,2158
1,0,0,0,2,0,44,9,94,2159
0,0,0,0,0,0,0,9,94,2160
0,0,0,0,0,0,0,9,94,2161
34,0,2,0,30,0,58,9,94,2162
0,0,0,0,0,0,0,9,94,2163
1,0,0,0,2,0,9,9,94,2164
0,0,0,0,0,0,0,9,94,2165
0,0,0,0,0,0,0,9,94,2166
5,0,0,0,7,0,21,9,94,2167
0,0,0,0,0,0,0,9,94,2168
2,0,0,0,2,0,13,9,94,2169
4,0,0,0,5,0,34,9,94,2170
34,0,0,0,57,1,108,9,94,2171
26,0,2,0,17,0,48,9,94,2172
0,0,0,0,0,0,0,9,94,2173
10,0,1,0,3,0,14,9,94,2174
3,0,0,0,4,0,21,9,94,2175
7,0,0,0,9,0,39,9,94,2176
7,0,1,0,0,0,88,9,94,2177
1,0,0,0,1,0,37,9,94,2178
29,0,0,0,44,1,35,9,94,2179
0,0,0,0,0,0,0,9,94,2180
2,0,0,0,2,0,4,9,94,2181
0,0,0,0,0,0,0,9,94,2182
5,0,0,0,8,0,52,9,94,2183
0,0,0,0,0,0,0,9,94,2184
2,0,0,0,4,0,57,9,94,2185
75,7,1,0,26,0,114,9,94,2186
1,0,0,0,1,0,16,9,94,2187
1,0,0,0,3,0,13,9,94,2188
4,0,0,1,2,1,33,9,94,2189
1,0,0,0,1,0,5,9,94,2190
14,0,2,0,2,1,7,9,94,2191
3,0,0,0,3,0,35,9,94,2192
16,0,1,0,12,0,72,9,94,2193
2,0,0,0,4,0,48,9,94,2194
2,0,0,0,2,0,21,9,94,2195
0,0,0,0,0,0,0,9,94,2196
0,0,0,0,0,0,0,9,94,2197
2,0,0,0,3,0,18,9,94,2198
0,0,0,0,0,0,0,9,94,2199
6,0,0,0,9,0,15,9,94,2200
1,0,0,0,1,0,17,9,94,2201
21,0,1,0,21,0,55,9,94,2202
1,0,0,0,2,0,4,9,94,2203
25,0,2,0,20,0,46,9,94,2204
2,0,0,0,4,0,62,9,94,2205
0,0,0,0,0,0,0,9,94,2206
11,0,1,0,5,0,54,9,94,2207
75,7,1,0,26,2,40,9,94,2208
5,0,0,1,2,0,3,9,94,2209
0,0,0,0,0,0,0,9,94,2210
7,0,0,0,8,1,26,9,94,2211
0,0,0,0,0,0,0,9,94,2212
3,0,0,0,4,0,13,9,94,2213
26,0,2,0,18,1,44,9,94,2214
0,0,0,0,0,0,0,9,94,2215
14,0,0,0,21,1,49,9,94,2216
46,0,1,0,51,1,154,9,94,2217
1,0,0,0,1,0,47,9,94,2218
0,0,0,0,0,0,0,9,94,2219
11,0,0,0,15,0,34,9,94,2220
2,0,0,0,4,0,20,9,94,2221
0,0,0,0,0,0,0,9,94,2222
21,0,1,0,21,1,20,9,94,2223
63,8,0,0,3,0,27,9,94,2224
3,0,0,0,5,0,67,9,94,2225
1,0,0,0,1,0,4,9,94,2226
38,2,1,0,21,0,292,9,94,2227
20,1,1,0,7,1,68,9,94,2228
1,0,0,0,0,1,37,9,94,2229
0,0,0,0,0,0,0,9,94,2230
0,0,0,0,0,0,0,9,94,2231
0,0,0,0,0,0,0,9,94,2232
18,0,2,0,7,1,39,9,94,2233
55,4,1,0,25,2,43,9,94,2234
1,0,0,0,1,0,9,9,94,2235
10,0,0,0,18,0,55,9,94,2236
0,0,0,0,0,0,0,9,94,2237
7,0,0,0,9,0,55,9,94,2238
1,0,0,0,1,0,29,9,94,2239
11,0,0,0,15,0,29,9,94,2240
3,0,0,1,0,0,0,9,94,2241
14,0,0,0,20,0,38,9,94,2242
0,0,0,0,0,0,0,9,94,2243
3,0,0,0,4,0,49,9,94,2244
0,0,0,0,0,0,0,9,94,2245
1,0,0,0,3,0,43,9,94,2246
15,0,1,0,10,0,37,9,94,2247
13,0,0,0,19,0,17,9,94,2248
2,0,0,0,2,0,35,9,94,2249
0,0,0,0,0,0,0,9,94,2250
14,0,2,0,1,0,3,9,94,2251
0,0,0,0,0,0,0,9,94,2252
4,0,0,0,5,1,14,9,94,2253
17,0,2,0,7,1,25,9,94,2254
11,0,2,0,0,0,1,9,94,2255
7,0,0,0,11,1,43,9,94,2256
27,0,1,0,26,0,286,9,94,2257
66,4,0,0,56,0,75,9,94,2258
5,0,0,0,7,1,43,9,94,2259
0,0,0,0,0,0,0,9,94,2260
1,0,0,0,1,0,17,9,94,2261
0,0,0,0,0,0,0,9,94,2262
1,0,0,0,3,0,28,9,94,2263
7,0,0,0,10,0,10,9,94,2264
1,0,0,0,1,0,83,9,94,2265
0,0,0,0,0,0,0,9,94,2266
0,0,0,0,0,0,0,9,94,2267
12,0,0,0,17,1,11,9,94,2268
4,0,0,0,5,0,19,9,94,2269
1,0,0,0,1,0,21,9,94,2270
5,0,0,0,9,0,19,9,94,2271
0,0,0,0,0,0,0,9,94,2272
2,0,0,0,2,0,46,9,94,2273
2,0,0,0,4,0,24,9,94,2274
144,11,1,0,76,0,52,9,94,2275
45,0,2,0,45,0,32,9,94,2276
0,0,0,0,0,0,0,9,94,2277
13,0,2,0,1,0,10,9,94,2278
43,0,2,0,52,0,147,9,94,2279
1,0,0,0,1,0,23,9,94,2280
0,0,0,0,0,0,0,9,94,2281
6,0,0,0,7,0,16,9,94,2282
0,0,0,0,0,0,0,9,94,2283
0,0,0,0,0,0,0,9,94,2284
30,3,0,0,8,0,68,9,94,2285
3,0,0,0,4,0,71,9,94,2286
12,0,1,0,1,0,25,9,94,2287
2,0,0,0,3,0,42,9,94,2288
2,0,0,0,3,0,5,9,94,2289
0,0,0,0,0,0,0,9,94,2290
0,0,0,0,0,0,0,9,94,2291
0,0,0,0,0,0,0,9,94,2292
0,0,0,0,0,0,0,9,94,2293
0,0,0,0,0,0,0,9,94,2294
4,0,0,0,5,1,23,9,94,2295
0,0,0,0,0,0,0,9,94,2296
0,0,0,0,0,0,0,9,94,2297
3,0,0,0,3,0,55,9,94,2298
0,0,0,0,0,0,0,9,94,2299
48,6,0,0,1,0,20,9,94,2300
11,0,1,0,6,1,30,9,94,2301
2,0,0,0,1,1,84,9,94,2302
6,0,0,0,8,1,18,9,94,2303
4,0,0,0,5,0,40,9,94,2304
2,0,0,0,2,0,31,9,94,2305
0,0,0,0,0,0,0,9,94,2306
3,0,0,0,5,0,31,9,94,2307
3,0,0,0,4,0,11,9,94,2308
0,0,0,0,0,0,0,9,94,2309
0,0,0,0,0,0,0,9,94,2310
6,0,0,0,7,2,39,9,94,2311
4,0,0,0,4,0,15,9,94,2312
6,0,1,0,0,0,15,9,94,2313
1,0,0,0,0,1,32,9,94,2314
5,0,0,0,7,0,25,9,94,2315
12,0,1,0,7,1,21,9,94,2316
9,0,1,0,4,1,28,9,94,2317
5,0,0,0,7,1,37,9,94,2318
2,0,0,0,3,0,77,9,94,2319
7,0,0,1,3,1,81,9,94,2320
0,0,0,0,0,0,0,9,94,2321
2,0,0,0,3,0,2,9,94,2322
0,0,0,0,0,0,0,9,94,2323
6,0,1,0,0,0,38,9,94,2324
14,0,2,0,1,0,4,9,94,2325
44,0,1,0,53,0,36,9,94,2326
41,1,0,0,44,3,288,9,94,2327
3,0,0,0,2,0,46,9,94,2328
33,0,0,0,48,1,63,9,94,2329
2,0,0,0,2,0,27,9,94,2330
234,0,3,0,325,3,405,9,94,2331
83,4,1,0,60,3,106,9,94,2332
6,0,1,0,0,0,35,9,94,2333
19,0,0,1,21,0,36,9,94,2334
27,0,1,1,23,0,29,9,94,2335
75,3,2,0,74,1,84,9,94,2336
48,0,1,0,64,2,54,9,94,2337
7,0,0,0,9,0,68,9,94,2338
3,0,0,1,0,0,0,9,94,2339
72,0,0,0,110,1,160,9,94,2340
0,0,0,0,0,0,0,9,94,2341
10,0,0,0,13,1,34,9,94,2342
2,0,0,0,4,0,9,9,94,2343
0,0,0,0,0,0,0,9,94,2344
3,0,0,0,4,0,16,9,94,2345
1,0,0,0,1,0,33,9,94,2346
44,2,1,0,36,2,71,9,94,2347
0,0,0,0,0,0,0,9,94,2348
3,0,0,1,0,0,49,9,94,2349
9,0,0,0,11,0,49,9,94,2350
0,0,0,0,0,0,0,9,94,2351
3,0,0,0,4,0,93,9,94,2352
1,0,0,0,2,0,17,9,94,2353
